Date,Apple TV Sessions,iPad Sessions,iPhone Sessions,iPod Sessions,Apple TV Active Last 30 Days,iPad Active Last 30 Days,iPhone Active Last 30 Days,iPod Active Last 30 Days
4/1/15,-,4.0,27.0,0.0,-,1.0,11.0,0.0
4/2/15,-,3.0,28.0,0.0,-,2.0,18.0,0.0
4/3/15,-,0.0,29.0,0.0,-,2.0,21.0,0.0
4/4/15,-,1.0,6.0,0.0,-,3.0,26.0,0.0
4/5/15,-,0.0,28.0,0.0,-,3.0,31.0,0.0
4/6/15,-,0.0,16.0,0.0,-,3.0,32.0,0.0
4/7/15,-,4.0,26.0,0.0,-,4.0,38.0,0.0
4/8/15,-,0.0,30.0,0.0,-,4.0,42.0,0.0
4/9/15,-,0.0,16.0,0.0,-,4.0,48.0,0.0
4/10/15,-,1.0,9.0,0.0,-,4.0,50.0,0.0
4/11/15,-,1.0,44.0,0.0,-,5.0,53.0,0.0
4/12/15,-,2.0,27.0,0.0,-,5.0,53.0,0.0
4/13/15,-,0.0,30.0,0.0,-,5.0,58.0,0.0
4/14/15,-,1.0,19.0,0.0,-,6.0,59.0,0.0
4/15/15,-,0.0,23.0,0.0,-,6.0,62.0,0.0
4/16/15,-,3.0,24.0,0.0,-,7.0,65.0,0.0
4/17/15,-,5.0,8.0,0.0,-,7.0,66.0,0.0
4/18/15,-,5.0,12.0,0.0,-,7.0,69.0,0.0
4/19/15,-,4.0,56.0,0.0,-,7.0,72.0,0.0
4/20/15,-,0.0,38.0,0.0,-,7.0,74.0,0.0
4/21/15,-,1.0,44.0,0.0,-,8.0,76.0,0.0
4/22/15,-,0.0,21.0,0.0,-,8.0,78.0,0.0
4/23/15,-,0.0,29.0,0.0,-,8.0,80.0,0.0
4/24/15,-,4.0,39.0,0.0,-,8.0,82.0,0.0
4/25/15,-,3.0,39.0,0.0,-,8.0,84.0,0.0
4/26/15,-,0.0,56.0,0.0,-,8.0,88.0,0.0
4/27/15,-,0.0,53.0,0.0,-,8.0,90.0,0.0
4/28/15,-,1.0,47.0,0.0,-,9.0,91.0,0.0
4/29/15,-,0.0,54.0,0.0,-,9.0,93.0,0.0
4/30/15,-,0.0,29.0,0.0,-,9.0,96.0,0.0
5/1/15,-,0.0,19.0,0.0,-,9.0,95.0,0.0
5/2/15,-,4.0,23.0,0.0,-,11.0,94.0,0.0
5/3/15,-,0.0,26.0,0.0,-,11.0,91.0,0.0
5/4/15,-,3.0,17.0,0.0,-,11.0,91.0,0.0
5/5/15,-,0.0,28.0,0.0,-,11.0,90.0,0.0
5/6/15,-,3.0,25.0,0.0,-,12.0,91.0,0.0
5/7/15,-,25.0,57.0,0.0,-,11.0,91.0,0.0
5/8/15,-,5.0,33.0,0.0,-,11.0,90.0,0.0
5/9/15,-,2.0,51.0,0.0,-,11.0,92.0,0.0
5/10/15,-,2.0,30.0,0.0,-,11.0,92.0,0.0
5/11/15,-,1.0,37.0,0.0,-,11.0,93.0,0.0
5/12/15,-,3.0,34.0,0.0,-,13.0,94.0,0.0
5/13/15,-,3.0,27.0,0.0,-,13.0,94.0,0.0
5/14/15,-,6.0,32.0,0.0,-,12.0,96.0,0.0
5/15/15,-,1.0,30.0,0.0,-,12.0,97.0,0.0
5/16/15,-,0.0,18.0,0.0,-,12.0,97.0,0.0
5/17/15,-,3.0,46.0,0.0,-,12.0,97.0,0.0
5/18/15,-,0.0,53.0,0.0,-,12.0,96.0,0.0
5/19/15,-,0.0,40.0,0.0,-,12.0,94.0,0.0
5/20/15,-,7.0,30.0,0.0,-,12.0,98.0,0.0
5/21/15,-,2.0,27.0,0.0,-,11.0,98.0,0.0
5/22/15,-,2.0,32.0,0.0,-,11.0,98.0,0.0
5/23/15,-,1.0,23.0,0.0,-,11.0,98.0,0.0
5/24/15,-,1.0,14.0,0.0,-,11.0,99.0,0.0
5/25/15,-,3.0,29.0,0.0,-,13.0,100.0,0.0
5/26/15,-,2.0,36.0,0.0,-,13.0,101.0,0.0
5/27/15,-,0.0,29.0,0.0,-,13.0,101.0,0.0
5/28/15,-,0.0,25.0,0.0,-,12.0,103.0,0.0
5/29/15,-,0.0,25.0,0.0,-,12.0,101.0,0.0
5/30/15,-,0.0,10.0,0.0,-,12.0,99.0,0.0
5/31/15,-,0.0,10.0,0.0,-,12.0,99.0,0.0
6/1/15,-,2.0,10.0,0.0,-,11.0,98.0,0.0
6/2/15,-,0.0,22.0,0.0,-,11.0,97.0,0.0
6/3/15,-,0.0,30.0,0.0,-,11.0,99.0,0.0
6/4/15,-,0.0,44.0,0.0,-,11.0,101.0,0.0
6/5/15,-,0.0,45.0,0.0,-,11.0,105.0,0.0
6/6/15,-,0.0,12.0,0.0,-,11.0,103.0,0.0
6/7/15,-,0.0,27.0,0.0,-,11.0,106.0,0.0
6/8/15,-,0.0,40.0,0.0,-,11.0,107.0,0.0
6/9/15,-,0.0,22.0,0.0,-,10.0,108.0,0.0
6/10/15,-,0.0,35.0,0.0,-,10.0,110.0,0.0
6/11/15,-,0.0,28.0,0.0,-,9.0,108.0,0.0
6/12/15,-,1.0,22.0,0.0,-,10.0,111.0,0.0
6/13/15,-,2.0,38.0,0.0,-,12.0,111.0,0.0
6/14/15,-,2.0,17.0,0.0,-,11.0,111.0,0.0
6/15/15,-,1.0,36.0,0.0,-,12.0,110.0,0.0
6/16/15,-,6.0,20.0,0.0,-,11.0,108.0,0.0
6/17/15,-,1.0,23.0,0.0,-,11.0,108.0,0.0
6/18/15,-,0.0,20.0,0.0,-,11.0,111.0,0.0
6/19/15,-,1.0,23.0,0.0,-,11.0,109.0,0.0
6/20/15,-,3.0,53.0,0.0,-,11.0,109.0,0.0
6/21/15,-,2.0,23.0,0.0,-,12.0,111.0,0.0
6/22/15,-,0.0,23.0,0.0,-,12.0,111.0,0.0
6/23/15,-,1.0,22.0,0.0,-,13.0,115.0,0.0
6/24/15,-,2.0,20.0,0.0,-,13.0,115.0,0.0
6/25/15,-,1.0,36.0,0.0,-,12.0,113.0,0.0
6/26/15,-,0.0,51.0,0.0,-,12.0,115.0,0.0
6/27/15,-,0.0,21.0,0.0,-,12.0,113.0,0.0
6/28/15,-,0.0,12.0,0.0,-,12.0,108.0,0.0
6/29/15,-,0.0,34.0,0.0,-,12.0,106.0,0.0
6/30/15,-,0.0,48.0,0.0,-,12.0,106.0,0.0
7/1/15,-,0.0,20.0,2.0,-,11.0,106.0,1.0
7/2/15,-,2.0,30.0,0.0,-,12.0,110.0,1.0
7/3/15,-,0.0,23.0,0.0,-,12.0,110.0,1.0
7/4/15,-,0.0,33.0,0.0,-,12.0,109.0,1.0
7/5/15,-,0.0,34.0,0.0,-,12.0,110.0,1.0
7/6/15,-,0.0,51.0,0.0,-,12.0,113.0,1.0
7/7/15,-,0.0,22.0,0.0,-,12.0,110.0,1.0
7/8/15,-,0.0,16.0,0.0,-,12.0,111.0,1.0
7/9/15,-,0.0,23.0,0.0,-,12.0,108.0,1.0
7/10/15,-,0.0,22.0,0.0,-,12.0,109.0,1.0
7/11/15,-,1.0,16.0,0.0,-,12.0,111.0,1.0
7/12/15,-,0.0,23.0,0.0,-,12.0,109.0,1.0
7/13/15,-,0.0,22.0,0.0,-,10.0,107.0,1.0
7/14/15,-,0.0,34.0,0.0,-,9.0,110.0,1.0
7/15/15,-,2.0,25.0,0.0,-,9.0,109.0,1.0
7/16/15,-,0.0,9.0,0.0,-,9.0,108.0,1.0
7/17/15,-,1.0,49.0,0.0,-,9.0,109.0,1.0
7/18/15,-,0.0,39.0,0.0,-,9.0,108.0,1.0
7/19/15,-,0.0,45.0,0.0,-,9.0,105.0,1.0
7/20/15,-,0.0,18.0,0.0,-,9.0,104.0,1.0
7/21/15,-,2.0,27.0,0.0,-,8.0,102.0,1.0
7/22/15,-,2.0,21.0,0.0,-,8.0,103.0,1.0
7/23/15,-,3.0,15.0,0.0,-,7.0,100.0,1.0
7/24/15,-,0.0,18.0,0.0,-,5.0,103.0,1.0
7/25/15,-,1.0,25.0,0.0,-,5.0,105.0,1.0
7/26/15,-,0.0,25.0,0.0,-,5.0,103.0,1.0
7/27/15,-,0.0,19.0,0.0,-,5.0,106.0,1.0
7/28/15,-,0.0,30.0,0.0,-,5.0,107.0,1.0
7/29/15,-,0.0,30.0,0.0,-,5.0,105.0,1.0
7/30/15,-,0.0,27.0,0.0,-,5.0,105.0,1.0
7/31/15,-,0.0,34.0,0.0,-,5.0,105.0,0.0
8/1/15,-,0.0,37.0,0.0,-,4.0,102.0,0.0
8/2/15,-,0.0,23.0,0.0,-,4.0,102.0,0.0
8/3/15,-,0.0,45.0,0.0,-,4.0,103.0,0.0
8/4/15,-,3.0,25.0,0.0,-,4.0,103.0,0.0
8/5/15,-,0.0,18.0,0.0,-,4.0,101.0,0.0
8/6/15,-,3.0,44.0,0.0,-,4.0,100.0,0.0
8/7/15,-,1.0,13.0,0.0,-,4.0,99.0,0.0
8/8/15,-,0.0,7.0,0.0,-,4.0,98.0,0.0
8/9/15,-,4.0,27.0,0.0,-,5.0,100.0,0.0
8/10/15,-,4.0,46.0,0.0,-,4.0,101.0,0.0
8/11/15,-,1.0,30.0,0.0,-,4.0,102.0,0.0
8/12/15,-,1.0,36.0,0.0,-,5.0,105.0,0.0
8/13/15,-,6.0,27.0,0.0,-,6.0,103.0,0.0
8/14/15,-,2.0,21.0,0.0,-,6.0,108.0,0.0
8/15/15,-,5.0,31.0,0.0,-,7.0,118.0,0.0
8/16/15,-,6.0,22.0,0.0,-,6.0,122.0,0.0
8/17/15,-,0.0,31.0,0.0,-,7.0,137.0,0.0
8/18/15,-,0.0,26.0,0.0,-,7.0,137.0,0.0
8/19/15,-,6.0,22.0,0.0,-,8.0,143.0,0.0
8/20/15,-,0.0,26.0,0.0,-,8.0,151.0,0.0
8/21/15,-,0.0,20.0,0.0,-,8.0,157.0,0.0
8/22/15,-,0.0,12.0,0.0,-,9.0,159.0,0.0
8/23/15,-,5.0,16.0,0.0,-,9.0,161.0,0.0
8/24/15,-,4.0,26.0,0.0,-,11.0,168.0,0.0
8/25/15,-,0.0,31.0,0.0,-,11.0,179.0,0.0
8/26/15,-,0.0,7.0,0.0,-,11.0,163.0,0.0
8/27/15,-,4.0,39.0,0.0,-,8.0,111.0,0.0
8/28/15,-,8.0,20.0,0.0,-,9.0,98.0,0.0
8/29/15,-,5.0,25.0,2.0,-,11.0,99.0,1.0
8/30/15,-,2.0,13.0,0.0,-,11.0,97.0,1.0
8/31/15,-,0.0,19.0,0.0,-,11.0,95.0,1.0
9/1/15,-,0.0,17.0,0.0,-,11.0,97.0,1.0
9/2/15,-,2.0,22.0,0.0,-,12.0,100.0,1.0
9/3/15,-,0.0,11.0,0.0,-,12.0,100.0,1.0
9/4/15,-,0.0,21.0,0.0,-,12.0,100.0,1.0
9/5/15,-,2.0,23.0,1.0,-,12.0,99.0,2.0
9/6/15,-,0.0,27.0,0.0,-,12.0,101.0,2.0
9/7/15,-,3.0,14.0,0.0,-,14.0,103.0,2.0
9/8/15,-,0.0,26.0,0.0,-,12.0,101.0,2.0
9/9/15,-,1.0,18.0,0.0,-,12.0,100.0,2.0
9/10/15,-,0.0,41.0,0.0,-,12.0,101.0,2.0
9/11/15,-,1.0,69.0,0.0,-,12.0,102.0,2.0
9/12/15,-,0.0,36.0,0.0,-,11.0,100.0,2.0
9/13/15,-,0.0,14.0,0.0,-,11.0,97.0,2.0
9/14/15,-,0.0,27.0,0.0,-,11.0,100.0,2.0
9/15/15,-,1.0,62.0,0.0,-,12.0,103.0,2.0
9/16/15,-,3.0,51.0,0.0,-,14.0,111.0,2.0
9/17/15,-,0.0,78.0,0.0,-,15.0,123.0,2.0
9/18/15,-,0.0,70.0,0.0,-,17.0,136.0,3.0
9/19/15,-,1.0,40.0,0.0,-,19.0,155.0,3.0
9/20/15,-,0.0,23.0,0.0,-,20.0,168.0,3.0
9/21/15,-,0.0,37.0,0.0,-,22.0,180.0,3.0
9/22/15,-,0.0,39.0,0.0,-,23.0,192.0,4.0
9/23/15,-,0.0,54.0,0.0,-,22.0,198.0,4.0
9/24/15,-,0.0,50.0,0.0,-,19.0,168.0,3.0
9/25/15,-,1.0,54.0,0.0,-,17.0,151.0,3.0
9/26/15,-,5.0,37.0,1.0,-,18.0,138.0,2.0
9/27/15,-,6.0,32.0,0.0,-,17.0,131.0,2.0
9/28/15,-,3.0,40.0,0.0,-,19.0,133.0,2.0
9/29/15,-,6.0,39.0,0.0,-,18.0,132.0,2.0
9/30/15,-,8.0,27.0,0.0,-,19.0,131.0,2.0
10/1/15,-,1.0,35.0,0.0,-,18.0,132.0,2.0
10/2/15,-,0.0,34.0,1.0,-,16.0,132.0,2.0
10/3/15,-,1.0,15.0,0.0,-,17.0,132.0,2.0
10/4/15,-,0.0,26.0,1.0,-,17.0,136.0,3.0
10/5/15,-,3.0,45.0,2.0,-,18.0,143.0,2.0
10/6/15,-,2.0,39.0,0.0,-,18.0,147.0,2.0
10/7/15,-,2.0,66.0,0.0,-,15.0,154.0,2.0
10/8/15,-,1.0,47.0,2.0,-,16.0,159.0,2.0
10/9/15,-,2.0,40.0,2.0,-,16.0,160.0,2.0
10/10/15,-,4.0,54.0,0.0,-,17.0,164.0,2.0
10/11/15,-,0.0,55.0,1.0,-,17.0,165.0,2.0
10/12/15,-,1.0,21.0,0.0,-,17.0,166.0,2.0
10/13/15,-,7.0,44.0,0.0,-,18.0,169.0,2.0
10/14/15,-,0.0,39.0,0.0,-,18.0,176.0,2.0
10/15/15,-,1.0,27.0,0.0,-,18.0,174.0,2.0
10/16/15,-,2.0,36.0,0.0,-,18.0,173.0,2.0
10/17/15,-,3.0,47.0,0.0,-,20.0,179.0,2.0
10/18/15,-,3.0,65.0,0.0,-,20.0,177.0,2.0
10/19/15,-,1.0,56.0,0.0,-,19.0,180.0,2.0
10/20/15,-,4.0,46.0,0.0,-,20.0,185.0,2.0
10/21/15,-,7.0,35.0,0.0,-,22.0,188.0,2.0
10/22/15,-,6.0,27.0,0.0,-,23.0,189.0,2.0
10/23/15,-,0.0,39.0,0.0,-,23.0,193.0,2.0
10/24/15,-,4.0,48.0,0.0,-,25.0,194.0,2.0
10/25/15,-,2.0,46.0,0.0,-,25.0,193.0,2.0
10/26/15,-,6.0,46.0,0.0,-,25.0,194.0,2.0
10/27/15,-,2.0,48.0,0.0,-,26.0,197.0,2.0
10/28/15,-,3.0,37.0,0.0,-,24.0,197.0,2.0
10/29/15,-,3.0,79.0,0.0,-,24.0,202.0,2.0
10/30/15,-,4.0,42.0,0.0,-,23.0,202.0,2.0
10/31/15,-,9.0,35.0,0.0,-,23.0,201.0,2.0
11/1/15,-,1.0,62.0,0.0,-,23.0,202.0,2.0
11/2/15,-,6.0,25.0,0.0,-,24.0,205.0,2.0
11/3/15,-,3.0,58.0,0.0,-,25.0,209.0,2.0
11/4/15,-,3.0,76.0,0.0,-,25.0,212.0,2.0
11/5/15,-,1.0,53.0,0.0,-,25.0,210.0,2.0
11/6/15,-,0.0,56.0,0.0,-,25.0,213.0,2.0
11/7/15,-,0.0,42.0,0.0,-,25.0,215.0,2.0
11/8/15,-,1.0,48.0,0.0,-,26.0,217.0,1.0
11/9/15,-,1.0,73.0,0.0,-,25.0,218.0,1.0
11/10/15,-,3.0,77.0,0.0,-,27.0,219.0,0.0
11/11/15,-,0.0,77.0,0.0,-,26.0,218.0,0.0
11/12/15,-,1.0,73.0,0.0,-,25.0,210.0,0.0
11/13/15,-,3.0,83.0,0.0,-,25.0,209.0,0.0
11/14/15,-,0.0,79.0,0.0,-,24.0,211.0,0.0
11/15/15,-,4.0,49.0,0.0,-,24.0,207.0,0.0
11/16/15,-,0.0,51.0,0.0,-,22.0,208.0,0.0
11/17/15,-,0.0,40.0,0.0,-,22.0,207.0,0.0
11/18/15,-,0.0,65.0,0.0,-,22.0,210.0,0.0
11/19/15,-,6.0,52.0,1.0,-,22.0,211.0,1.0
11/20/15,-,2.0,65.0,0.0,-,21.0,210.0,1.0
11/21/15,-,5.0,77.0,0.0,-,21.0,206.0,1.0
11/22/15,-,0.0,55.0,0.0,-,21.0,210.0,1.0
11/23/15,-,3.0,43.0,0.0,-,20.0,214.0,1.0
11/24/15,-,0.0,30.0,0.0,-,20.0,214.0,1.0
11/25/15,-,0.0,28.0,0.0,-,19.0,209.0,1.0
11/26/15,-,0.0,57.0,3.0,-,18.0,213.0,1.0
11/27/15,-,3.0,50.0,0.0,-,19.0,214.0,1.0
11/28/15,-,0.0,37.0,0.0,-,18.0,210.0,1.0
11/29/15,-,0.0,46.0,1.0,-,18.0,211.0,1.0
11/30/15,-,8.0,52.0,1.0,-,19.0,211.0,1.0
12/1/15,-,2.0,46.0,0.0,-,20.0,212.0,1.0
12/2/15,-,0.0,47.0,0.0,-,18.0,210.0,1.0
12/3/15,-,1.0,30.0,0.0,-,17.0,208.0,1.0
12/4/15,-,0.0,33.0,0.0,-,17.0,209.0,1.0
12/5/15,-,7.0,41.0,0.0,-,17.0,209.0,1.0
12/6/15,-,2.0,40.0,0.0,-,19.0,208.0,1.0
12/7/15,-,1.0,40.0,0.0,-,19.0,206.0,1.0
12/8/15,-,6.0,57.0,0.0,-,19.0,204.0,1.0
12/9/15,-,3.0,93.0,0.0,-,21.0,205.0,1.0
12/10/15,-,2.0,71.0,0.0,-,20.0,206.0,1.0
12/11/15,-,2.0,41.0,0.0,-,20.0,205.0,1.0
12/12/15,-,1.0,40.0,0.0,-,21.0,207.0,1.0
12/13/15,-,2.0,34.0,0.0,-,22.0,206.0,1.0
12/14/15,-,1.0,62.0,0.0,-,22.0,208.0,1.0
12/15/15,-,0.0,38.0,0.0,-,21.0,208.0,1.0
12/16/15,-,4.0,29.0,0.0,-,21.0,208.0,1.0
12/17/15,-,0.0,38.0,0.0,-,21.0,207.0,1.0
12/18/15,-,2.0,27.0,0.0,-,22.0,205.0,1.0
12/19/15,-,0.0,57.0,0.0,-,20.0,204.0,1.0
12/20/15,-,0.0,70.0,0.0,-,20.0,204.0,1.0
12/21/15,-,0.0,94.0,0.0,-,18.0,200.0,1.0
12/22/15,-,0.0,50.0,0.0,-,18.0,198.0,1.0
12/23/15,-,0.0,49.0,0.0,-,17.0,201.0,1.0
12/24/15,-,0.0,17.0,0.0,-,17.0,199.0,1.0
12/25/15,-,0.0,18.0,0.0,-,17.0,199.0,1.0
12/26/15,-,2.0,62.0,0.0,-,19.0,201.0,1.0
12/27/15,-,1.0,50.0,0.0,-,19.0,200.0,1.0
12/28/15,-,5.0,34.0,0.0,-,20.0,199.0,1.0
12/29/15,-,11.0,22.0,0.0,-,22.0,198.0,1.0
12/30/15,-,6.0,47.0,0.0,-,22.0,200.0,0.0
12/31/15,-,0.0,31.0,0.0,-,21.0,195.0,0.0
1/1/16,-,0.0,33.0,0.0,-,21.0,195.0,0.0
1/2/16,-,0.0,40.0,0.0,-,20.0,197.0,0.0
1/3/16,-,4.0,34.0,0.0,-,21.0,197.0,0.0
1/4/16,-,2.0,59.0,0.0,-,21.0,198.0,0.0
1/5/16,-,0.0,22.0,0.0,-,20.0,196.0,0.0
1/6/16,-,6.0,90.0,0.0,-,19.0,199.0,0.0
1/7/16,-,3.0,37.0,0.0,-,19.0,196.0,0.0
1/8/16,-,5.0,48.0,0.0,-,19.0,198.0,0.0
1/9/16,-,28.0,42.0,0.0,-,20.0,196.0,0.0
1/10/16,-,0.0,52.0,0.0,-,20.0,194.0,0.0
1/11/16,-,16.0,75.0,0.0,-,21.0,199.0,0.0
1/12/16,-,1.0,38.0,0.0,-,21.0,198.0,0.0
1/13/16,-,9.0,59.0,0.0,-,21.0,198.0,0.0
1/14/16,-,21.0,36.0,0.0,-,25.0,201.0,0.0
1/15/16,-,20.0,53.0,0.0,-,27.0,205.0,0.0
1/16/16,-,14.0,48.0,0.0,-,27.0,206.0,0.0
1/17/16,-,7.0,39.0,0.0,-,25.0,206.0,0.0
1/18/16,-,8.0,52.0,0.0,-,26.0,208.0,0.0
1/19/16,-,16.0,27.0,0.0,-,26.0,211.0,0.0
1/20/16,-,28.0,33.0,0.0,-,27.0,216.0,0.0
1/21/16,-,10.0,77.0,0.0,-,27.0,218.0,0.0
1/22/16,-,21.0,36.0,0.0,-,27.0,215.0,0.0
1/23/16,-,17.0,48.0,0.0,-,28.0,216.0,0.0
1/24/16,-,2.0,38.0,0.0,-,28.0,217.0,0.0
1/25/16,-,11.0,85.0,0.0,-,29.0,213.0,0.0
1/26/16,-,9.0,67.0,0.0,-,29.0,216.0,0.0
1/27/16,-,8.0,110.0,0.0,-,29.0,218.0,0.0
1/28/16,-,10.0,52.0,0.0,-,28.0,223.0,0.0
1/29/16,-,10.0,77.0,0.0,-,27.0,227.0,0.0
1/30/16,-,26.0,54.0,2.0,-,27.0,227.0,1.0
1/31/16,-,7.0,47.0,3.0,-,28.0,227.0,1.0
2/1/16,-,5.0,105.0,0.0,-,28.0,230.0,1.0
2/2/16,-,3.0,46.0,0.0,-,28.0,228.0,1.0
2/3/16,-,2.0,72.0,0.0,-,27.0,229.0,1.0
2/4/16,-,7.0,87.0,0.0,-,27.0,232.0,1.0
2/5/16,-,1.0,79.0,0.0,-,27.0,231.0,1.0
2/6/16,-,6.0,54.0,0.0,-,25.0,233.0,1.0
2/7/16,-,1.0,69.0,0.0,-,25.0,235.0,1.0
2/8/16,-,5.0,64.0,0.0,-,25.0,236.0,1.0
2/9/16,-,6.0,52.0,0.0,-,25.0,235.0,1.0
2/10/16,-,13.0,86.0,0.0,-,26.0,230.0,1.0
2/11/16,-,14.0,63.0,0.0,-,27.0,230.0,1.0
2/12/16,-,1.0,112.0,0.0,-,27.0,232.0,1.0
2/13/16,-,1.0,59.0,0.0,-,24.0,230.0,1.0
2/14/16,-,1.0,83.0,0.0,-,23.0,225.0,1.0
2/15/16,-,2.0,130.0,0.0,-,23.0,226.0,1.0
2/16/16,-,2.0,52.0,0.0,-,23.0,225.0,1.0
2/17/16,-,1.0,41.0,0.0,-,23.0,225.0,1.0
2/18/16,-,3.0,67.0,0.0,-,24.0,233.0,1.0
2/19/16,-,3.0,42.0,0.0,-,23.0,237.0,1.0
2/20/16,-,0.0,46.0,0.0,-,23.0,235.0,1.0
2/21/16,-,2.0,56.0,0.0,-,22.0,239.0,1.0
2/22/16,-,15.0,38.0,0.0,-,22.0,242.0,1.0
2/23/16,-,3.0,84.0,0.0,-,21.0,243.0,1.0
2/24/16,-,4.0,58.0,0.0,-,20.0,243.0,1.0
2/25/16,-,6.0,56.0,0.0,-,20.0,244.0,1.0
2/26/16,-,3.0,48.0,0.0,-,19.0,244.0,1.0
2/27/16,-,1.0,73.0,0.0,-,18.0,246.0,1.0
2/28/16,-,0.0,77.0,0.0,-,18.0,245.0,1.0
2/29/16,-,16.0,73.0,0.0,-,20.0,242.0,1.0
3/1/16,-,22.0,55.0,0.0,-,19.0,243.0,0.0
3/2/16,-,5.0,49.0,0.0,-,19.0,234.0,0.0
3/3/16,-,3.0,73.0,0.0,-,19.0,238.0,0.0
3/4/16,-,10.0,52.0,0.0,-,20.0,235.0,0.0
3/5/16,-,4.0,49.0,0.0,-,21.0,237.0,0.0
3/6/16,-,1.0,66.0,0.0,-,22.0,237.0,0.0
3/7/16,-,6.0,79.0,0.0,-,24.0,234.0,0.0
3/8/16,-,3.0,109.0,0.0,-,24.0,236.0,0.0
3/9/16,-,4.0,72.0,0.0,-,24.0,237.0,0.0
3/10/16,-,2.0,65.0,0.0,-,24.0,239.0,0.0
3/11/16,-,2.0,64.0,0.0,-,23.0,239.0,0.0
3/12/16,-,1.0,91.0,0.0,-,21.0,237.0,0.0
3/13/16,-,3.0,73.0,0.0,-,22.0,237.0,0.0
3/14/16,-,0.0,53.0,0.0,-,21.0,238.0,0.0
3/15/16,-,15.0,68.0,0.0,-,22.0,245.0,0.0
3/16/16,-,15.0,39.0,0.0,-,22.0,247.0,0.0
3/17/16,-,2.0,35.0,0.0,-,22.0,246.0,0.0
3/18/16,-,4.0,50.0,0.0,-,21.0,244.0,0.0
3/19/16,-,0.0,65.0,0.0,-,20.0,243.0,0.0
3/20/16,-,0.0,85.0,0.0,-,20.0,242.0,0.0
3/21/16,-,2.0,93.0,0.0,-,20.0,243.0,0.0
3/22/16,-,1.0,73.0,0.0,-,21.0,243.0,0.0
3/23/16,-,3.0,72.0,0.0,-,20.0,241.0,0.0
3/24/16,-,6.0,74.0,0.0,-,20.0,244.0,0.0
3/25/16,-,0.0,53.0,0.0,-,20.0,245.0,0.0
3/26/16,-,4.0,90.0,0.0,-,20.0,245.0,0.0
3/27/16,-,3.0,54.0,0.0,-,22.0,244.0,0.0
3/28/16,-,12.0,91.0,0.0,-,23.0,244.0,0.0
3/29/16,-,0.0,89.0,0.0,-,23.0,245.0,0.0
3/30/16,-,6.0,65.0,0.0,-,22.0,247.0,0.0
3/31/16,-,1.0,95.0,0.0,-,22.0,241.0,0.0
4/1/16,-,1.0,98.0,0.0,-,23.0,238.0,0.0
4/2/16,-,4.0,31.0,0.0,-,25.0,241.0,0.0
4/3/16,-,7.0,53.0,0.0,-,27.0,242.0,0.0
4/4/16,-,10.0,103.0,0.0,-,28.0,244.0,0.0
4/5/16,-,6.0,134.0,0.0,-,28.0,244.0,0.0
4/6/16,-,2.0,76.0,0.0,-,26.0,239.0,0.0
4/7/16,-,6.0,58.0,0.0,-,25.0,238.0,0.0
4/8/16,-,2.0,105.0,0.0,-,25.0,237.0,0.0
4/9/16,-,4.0,72.0,0.0,-,27.0,237.0,0.0
