Date,Apple TV Sessions,iPad Sessions,iPhone Sessions,iPod Sessions,Apple TV Active Last 30 Days,iPad Active Last 30 Days,iPhone Active Last 30 Days,iPod Active Last 30 Days
4/10/16,-,6.0,49.0,0.0,-,27.0,238.0,0.0
4/11/16,-,1.0,69.0,0.0,-,28.0,242.0,0.0
4/12/16,-,2.0,79.0,0.0,-,27.0,241.0,0.0
4/13/16,-,3.0,123.0,0.0,-,28.0,246.0,0.0
4/14/16,-,1.0,144.0,1.0,-,27.0,243.0,1.0
4/15/16,-,1.0,77.0,0.0,-,28.0,242.0,1.0
4/16/16,-,2.0,45.0,0.0,-,28.0,242.0,1.0
4/17/16,-,4.0,66.0,0.0,-,28.0,243.0,1.0
4/18/16,-,3.0,49.0,0.0,-,28.0,242.0,1.0
4/19/16,-,7.0,64.0,0.0,-,28.0,244.0,1.0
4/20/16,-,1.0,62.0,0.0,-,27.0,247.0,1.0
4/21/16,-,0.0,93.0,0.0,-,27.0,251.0,1.0
4/22/16,-,2.0,43.0,0.0,-,26.0,252.0,1.0
4/23/16,-,6.0,49.0,0.0,-,26.0,256.0,1.0
4/24/16,-,3.0,59.0,0.0,-,28.0,255.0,1.0
4/25/16,-,9.0,60.0,0.0,-,27.0,263.0,1.0
4/26/16,-,22.0,71.0,0.0,-,29.0,264.0,1.0
4/27/16,-,7.0,62.0,0.0,-,28.0,268.0,1.0
4/28/16,-,3.0,77.0,0.0,-,28.0,270.0,1.0
4/29/16,-,18.0,81.0,0.0,-,28.0,270.0,1.0
4/30/16,-,10.0,65.0,0.0,-,28.0,268.0,1.0
5/1/16,-,15.0,36.0,1.0,-,27.0,268.0,1.0
5/2/16,-,5.0,97.0,0.0,-,24.0,267.0,1.0
5/3/16,-,2.0,106.0,0.0,-,23.0,269.0,1.0
5/4/16,-,3.0,79.0,0.0,-,22.0,268.0,1.0
5/5/16,-,12.0,65.0,0.0,-,22.0,265.0,1.0
5/6/16,-,12.0,56.0,0.0,-,23.0,270.0,1.0
5/7/16,-,8.0,77.0,3.0,-,23.0,267.0,1.0
5/8/16,-,5.0,67.0,0.0,-,23.0,264.0,1.0
5/9/16,-,5.0,78.0,0.0,-,21.0,270.0,1.0
5/10/16,-,7.0,70.0,0.0,-,21.0,271.0,1.0
5/11/16,-,15.0,100.0,0.0,-,20.0,273.0,1.0
5/12/16,-,5.0,83.0,0.0,-,20.0,276.0,1.0
5/13/16,-,6.0,69.0,2.0,-,20.0,272.0,1.0
5/14/16,-,15.0,88.0,0.0,-,20.0,270.0,1.0
5/15/16,-,10.0,85.0,0.0,-,21.0,269.0,1.0
5/16/16,-,18.0,65.0,0.0,-,22.0,270.0,1.0
5/17/16,-,14.0,67.0,0.0,-,23.0,264.0,1.0
5/18/16,-,4.0,55.0,0.0,-,23.0,264.0,1.0
5/19/16,-,10.0,55.0,4.0,-,24.0,264.0,1.0
5/20/16,-,4.0,65.0,4.0,-,23.0,268.0,1.0
5/21/16,-,10.0,68.0,0.0,-,24.0,264.0,1.0
5/22/16,-,11.0,84.0,0.0,-,24.0,264.0,1.0
5/23/16,-,9.0,65.0,0.0,-,24.0,264.0,1.0
5/24/16,-,4.0,93.0,0.0,-,21.0,265.0,1.0
5/25/16,-,9.0,94.0,0.0,-,21.0,262.0,1.0
5/26/16,-,6.0,92.0,0.0,-,19.0,264.0,1.0
5/27/16,-,9.0,77.0,0.0,-,18.0,262.0,1.0
5/28/16,-,3.0,27.0,0.0,-,18.0,264.0,1.0
5/29/16,-,8.0,75.0,0.0,-,18.0,261.0,1.0
5/30/16,-,11.0,88.0,0.0,-,20.0,267.0,1.0
5/31/16,-,7.0,105.0,1.0,-,22.0,269.0,1.0
6/1/16,-,2.0,91.0,0.0,-,21.0,271.0,1.0
6/2/16,-,1.0,88.0,0.0,-,20.0,276.0,1.0
6/3/16,-,2.0,106.0,0.0,-,22.0,273.0,1.0
6/4/16,-,7.0,78.0,0.0,-,22.0,275.0,1.0
6/5/16,-,6.0,60.0,0.0,-,23.0,273.0,1.0
6/6/16,-,6.0,77.0,0.0,-,22.0,276.0,1.0
6/7/16,-,3.0,134.0,0.0,-,22.0,276.0,1.0
6/8/16,-,7.0,177.0,0.0,-,22.0,273.0,1.0
6/9/16,-,5.0,87.0,0.0,-,22.0,275.0,1.0
6/10/16,-,9.0,86.0,0.0,-,23.0,276.0,1.0
6/11/16,-,3.0,111.0,0.0,-,22.0,276.0,1.0
6/12/16,-,5.0,109.0,0.0,-,22.0,277.0,1.0
6/13/16,-,2.0,50.0,0.0,-,19.0,278.0,1.0
6/14/16,-,2.0,94.0,0.0,-,19.0,284.0,1.0
6/15/16,-,4.0,78.0,0.0,-,19.0,284.0,1.0
6/16/16,-,4.0,127.0,0.0,-,21.0,288.0,1.0
6/17/16,-,2.0,78.0,0.0,-,19.0,287.0,1.0
6/18/16,-,2.0,87.0,0.0,-,19.0,290.0,1.0
6/19/16,-,0.0,98.0,0.0,-,18.0,285.0,1.0
6/20/16,-,1.0,77.0,0.0,-,19.0,283.0,1.0
6/21/16,-,0.0,118.0,0.0,-,18.0,287.0,1.0
6/22/16,-,0.0,50.0,0.0,-,17.0,286.0,1.0
6/23/16,-,4.0,80.0,0.0,-,18.0,285.0,1.0
6/24/16,-,0.0,101.0,0.0,-,18.0,281.0,1.0
6/25/16,-,14.0,49.0,0.0,-,19.0,281.0,1.0
6/26/16,-,0.0,112.0,1.0,-,19.0,284.0,1.0
6/27/16,-,1.0,110.0,0.0,-,19.0,261.0,1.0
6/28/16,-,1.0,72.0,0.0,-,19.0,267.0,1.0
6/29/16,-,3.0,102.0,0.0,-,18.0,261.0,1.0
6/30/16,-,12.0,152.0,0.0,-,16.0,269.0,1.0
7/1/16,-,5.0,93.0,0.0,-,16.0,269.0,1.0
7/2/16,-,11.0,88.0,0.0,-,18.0,265.0,1.0
7/3/16,-,10.0,65.0,0.0,-,18.0,260.0,1.0
7/4/16,-,2.0,68.0,0.0,-,18.0,285.0,1.0
7/5/16,-,0.0,83.0,0.0,-,17.0,283.0,1.0
7/6/16,-,0.0,65.0,0.0,-,17.0,281.0,1.0
7/7/16,-,0.0,71.0,0.0,-,17.0,281.0,1.0
7/8/16,-,0.0,74.0,0.0,-,17.0,284.0,1.0
7/9/16,-,0.0,59.0,0.0,-,16.0,278.0,1.0
7/10/16,-,2.0,91.0,0.0,-,18.0,280.0,1.0
7/11/16,-,2.0,69.0,0.0,-,19.0,278.0,1.0
7/12/16,-,0.0,89.0,0.0,-,19.0,276.0,1.0
7/13/16,-,0.0,53.0,0.0,-,19.0,272.0,1.0
7/14/16,-,1.0,60.0,0.0,-,18.0,269.0,1.0
7/15/16,-,3.0,44.0,0.0,-,17.0,264.0,1.0
7/16/16,-,1.0,72.0,0.0,-,17.0,262.0,1.0
7/17/16,-,0.0,46.0,0.0,-,16.0,260.0,1.0
7/18/16,-,2.0,86.0,0.0,-,16.0,264.0,1.0
7/19/16,-,1.0,67.0,0.0,-,16.0,267.0,1.0
7/20/16,-,0.0,80.0,0.0,-,15.0,270.0,1.0
7/21/16,-,3.0,119.0,0.0,-,15.0,271.0,1.0
7/22/16,-,0.0,107.0,0.0,-,15.0,273.0,1.0
7/23/16,-,1.0,84.0,0.0,-,14.0,275.0,1.0
7/24/16,-,0.0,83.0,0.0,-,14.0,276.0,1.0
7/25/16,-,5.0,120.0,0.0,-,13.0,280.0,1.0
7/26/16,-,3.0,106.0,0.0,-,13.0,273.0,0.0
7/27/16,-,4.0,100.0,0.0,-,14.0,275.0,0.0
7/28/16,-,11.0,72.0,0.0,-,14.0,272.0,0.0
7/29/16,-,2.0,68.0,0.0,-,14.0,270.0,0.0
7/30/16,-,3.0,61.0,0.0,-,14.0,271.0,0.0
7/31/16,-,4.0,93.0,0.0,-,14.0,268.0,0.0
8/1/16,-,0.0,102.0,0.0,-,13.0,269.0,0.0
8/2/16,-,0.0,97.0,0.0,-,12.0,271.0,0.0
8/3/16,-,2.0,110.0,0.0,-,13.0,271.0,0.0
8/4/16,-,1.0,76.0,0.0,-,13.0,270.0,0.0
8/5/16,-,2.0,56.0,0.0,-,13.0,270.0,0.0
8/6/16,-,3.0,109.0,0.0,-,14.0,263.0,0.0
8/7/16,-,3.0,105.0,0.0,-,15.0,262.0,0.0
8/8/16,-,1.0,108.0,0.0,-,15.0,270.0,0.0
8/9/16,-,0.0,89.0,0.0,-,14.0,269.0,0.0
8/10/16,-,1.0,63.0,0.0,-,14.0,270.0,0.0
8/11/16,-,3.0,90.0,0.0,-,15.0,269.0,0.0
8/12/16,-,1.0,61.0,0.0,-,16.0,276.0,0.0
8/13/16,-,2.0,59.0,0.0,-,16.0,276.0,0.0
8/14/16,-,0.0,113.0,0.0,-,15.0,278.0,0.0
8/15/16,-,0.0,61.0,0.0,-,14.0,279.0,0.0
8/16/16,-,0.0,112.0,0.0,-,14.0,281.0,0.0
8/17/16,-,4.0,92.0,0.0,-,15.0,281.0,0.0
8/18/16,-,5.0,124.0,0.0,-,14.0,280.0,0.0
8/19/16,-,0.0,65.0,0.0,-,14.0,287.0,0.0
8/20/16,-,3.0,71.0,0.0,-,15.0,279.0,0.0
8/21/16,-,3.0,88.0,0.0,-,15.0,278.0,0.0
8/22/16,-,1.0,65.0,0.0,-,15.0,273.0,0.0
8/23/16,-,0.0,89.0,0.0,-,15.0,275.0,0.0
8/24/16,-,2.0,84.0,0.0,-,15.0,277.0,0.0
8/25/16,-,0.0,74.0,0.0,-,15.0,277.0,0.0
8/26/16,-,0.0,72.0,0.0,-,15.0,279.0,0.0
8/27/16,-,0.0,82.0,0.0,-,15.0,277.0,0.0
8/28/16,-,3.0,67.0,0.0,-,16.0,280.0,0.0
8/29/16,-,1.0,87.0,0.0,-,16.0,272.0,0.0
8/30/16,-,1.0,90.0,0.0,-,16.0,271.0,0.0
8/31/16,-,0.0,50.0,0.0,-,16.0,272.0,0.0
9/1/16,-,1.0,68.0,0.0,-,16.0,271.0,0.0
9/2/16,-,1.0,55.0,0.0,-,15.0,268.0,0.0
9/3/16,-,1.0,80.0,0.0,-,15.0,267.0,0.0
9/4/16,-,0.0,103.0,0.0,-,15.0,268.0,0.0
9/5/16,-,0.0,46.0,0.0,-,14.0,271.0,0.0
9/6/16,-,0.0,89.0,0.0,-,13.0,271.0,0.0
9/7/16,-,1.0,73.0,0.0,-,14.0,268.0,0.0
9/8/16,-,2.0,95.0,0.0,-,14.0,272.0,0.0
9/9/16,-,0.0,64.0,1.0,-,13.0,276.0,1.0
9/10/16,-,0.0,58.0,0.0,-,12.0,276.0,1.0
9/11/16,-,3.0,58.0,0.0,-,12.0,273.0,1.0
9/12/16,-,0.0,51.0,0.0,-,12.0,278.0,1.0
9/13/16,-,1.0,56.0,0.0,-,12.0,276.0,1.0
9/14/16,-,0.0,85.0,0.0,-,12.0,285.0,1.0
9/15/16,-,1.0,65.0,0.0,-,13.0,285.0,1.0
9/16/16,-,0.0,69.0,0.0,-,12.0,286.0,1.0
9/17/16,-,0.0,59.0,0.0,-,11.0,285.0,1.0
9/18/16,-,2.0,62.0,0.0,-,13.0,287.0,1.0
9/19/16,-,0.0,72.0,0.0,-,13.0,291.0,1.0
9/20/16,-,0.0,110.0,0.0,-,12.0,294.0,1.0
9/21/16,-,3.0,82.0,0.0,-,13.0,293.0,1.0
9/22/16,-,0.0,86.0,0.0,-,13.0,295.0,1.0
9/23/16,-,3.0,110.0,0.0,-,13.0,292.0,1.0
9/24/16,-,0.0,106.0,0.0,-,13.0,294.0,1.0
9/25/16,-,7.0,101.0,0.0,-,14.0,292.0,1.0
9/26/16,-,17.0,109.0,0.0,-,14.0,295.0,1.0
9/27/16,-,7.0,85.0,0.0,-,13.0,290.0,1.0
9/28/16,-,8.0,155.0,0.0,-,13.0,298.0,1.0
9/29/16,-,10.0,73.0,0.0,-,13.0,298.0,1.0
9/30/16,-,4.0,64.0,0.0,-,13.0,296.0,1.0
10/1/16,-,4.0,46.0,3.0,-,12.0,295.0,2.0
10/2/16,-,9.0,45.0,0.0,-,12.0,293.0,2.0
10/3/16,-,8.0,252.0,0.0,-,13.0,292.0,2.0
10/4/16,-,9.0,84.0,0.0,-,14.0,293.0,2.0
10/5/16,-,5.0,191.0,0.0,-,14.0,295.0,2.0
10/6/16,-,5.0,125.0,0.0,-,15.0,292.0,2.0
10/7/16,-,8.0,95.0,0.0,-,16.0,292.0,2.0
10/8/16,-,10.0,96.0,0.0,-,15.0,290.0,2.0
10/9/16,-,10.0,87.0,0.0,-,15.0,290.0,1.0
10/10/16,-,10.0,144.0,0.0,-,16.0,291.0,1.0
10/11/16,-,5.0,94.0,0.0,-,16.0,291.0,1.0
10/12/16,-,8.0,165.0,0.0,-,18.0,294.0,1.0
10/13/16,-,4.0,124.0,0.0,-,18.0,296.0,1.0
10/14/16,-,9.0,212.0,0.0,-,18.0,294.0,1.0
10/15/16,-,11.0,101.0,2.0,-,18.0,294.0,1.0
10/16/16,-,6.0,112.0,0.0,-,18.0,294.0,1.0
10/17/16,-,6.0,73.0,0.0,-,18.0,293.0,1.0
10/18/16,-,4.0,47.0,0.0,-,16.0,291.0,1.0
10/19/16,-,7.0,119.0,0.0,-,17.0,293.0,1.0
10/20/16,-,6.0,88.0,0.0,-,18.0,290.0,1.0
10/21/16,-,7.0,76.0,0.0,-,18.0,292.0,1.0
10/22/16,-,8.0,121.0,0.0,-,19.0,288.0,1.0
10/23/16,-,8.0,127.0,0.0,-,18.0,292.0,1.0
10/24/16,-,12.0,120.0,0.0,-,21.0,292.0,1.0
10/25/16,-,10.0,89.0,0.0,-,22.0,292.0,1.0
10/26/16,-,6.0,71.0,0.0,-,22.0,291.0,1.0
10/27/16,-,13.0,117.0,0.0,-,23.0,286.0,1.0
10/28/16,-,3.0,107.0,0.0,-,23.0,283.0,1.0
10/29/16,-,35.0,61.0,0.0,-,24.0,279.0,1.0
10/30/16,-,3.0,84.0,0.0,-,24.0,279.0,1.0
10/31/16,-,4.0,65.0,0.0,-,24.0,279.0,1.0
11/1/16,-,6.0,71.0,0.0,-,25.0,283.0,1.0
11/2/16,-,4.0,59.0,0.0,-,25.0,283.0,1.0
11/3/16,-,6.0,80.0,0.0,-,24.0,285.0,1.0
11/4/16,-,9.0,106.0,0.0,-,25.0,287.0,1.0
11/5/16,-,4.0,78.0,0.0,-,24.0,292.0,1.0
11/6/16,-,8.0,63.0,0.0,-,23.0,290.0,1.0
11/7/16,-,4.0,97.0,0.0,-,24.0,290.0,1.0
11/8/16,-,0.0,72.0,0.0,-,24.0,293.0,1.0
11/9/16,-,13.0,80.0,0.0,-,25.0,293.0,1.0
11/10/16,-,0.0,87.0,0.0,-,25.0,290.0,1.0
11/11/16,-,3.0,114.0,0.0,-,25.0,291.0,1.0
11/12/16,-,3.0,64.0,0.0,-,25.0,291.0,1.0
11/13/16,-,4.0,80.0,0.0,-,23.0,290.0,1.0
11/14/16,-,5.0,82.0,0.0,-,22.0,285.0,0.0
11/15/16,-,0.0,98.0,0.0,-,22.0,288.0,0.0
11/16/16,-,1.0,100.0,0.0,-,22.0,288.0,0.0
11/17/16,-,5.0,83.0,0.0,-,23.0,290.0,0.0
11/18/16,-,1.0,69.0,0.0,-,22.0,292.0,0.0
11/19/16,-,4.0,72.0,0.0,-,22.0,294.0,0.0
11/20/16,-,2.0,86.0,0.0,-,21.0,293.0,0.0
11/21/16,-,0.0,94.0,0.0,-,21.0,296.0,0.0
11/22/16,-,0.0,84.0,0.0,-,20.0,303.0,0.0
11/23/16,-,1.0,61.0,0.0,-,18.0,301.0,0.0
11/24/16,-,1.0,63.0,0.0,-,18.0,305.0,0.0
11/25/16,-,0.0,95.0,0.0,-,18.0,307.0,0.0
11/26/16,-,0.0,55.0,0.0,-,17.0,305.0,0.0
11/27/16,-,1.0,68.0,0.0,-,17.0,303.0,0.0
11/28/16,-,0.0,54.0,0.0,-,16.0,305.0,0.0
11/29/16,-,0.0,77.0,0.0,-,16.0,305.0,0.0
11/30/16,-,2.0,107.0,0.0,-,17.0,309.0,0.0
12/1/16,-,1.0,87.0,0.0,-,17.0,314.0,0.0
12/2/16,-,0.0,72.0,0.0,-,16.0,320.0,0.0
12/3/16,-,1.0,62.0,0.0,-,16.0,319.0,0.0
12/4/16,-,0.0,108.0,0.0,-,16.0,322.0,0.0
12/5/16,-,2.0,105.0,0.0,-,17.0,327.0,0.0
12/6/16,-,2.0,88.0,0.0,-,17.0,330.0,0.0
12/7/16,-,1.0,31.0,0.0,-,16.0,328.0,0.0
12/8/16,-,3.0,65.0,0.0,-,16.0,333.0,0.0
12/9/16,-,0.0,90.0,0.0,-,15.0,329.0,0.0
12/10/16,-,0.0,79.0,0.0,-,15.0,327.0,0.0
12/11/16,-,2.0,76.0,0.0,-,16.0,327.0,0.0
12/12/16,-,2.0,71.0,0.0,-,17.0,328.0,0.0
12/13/16,-,5.0,53.0,0.0,-,18.0,329.0,0.0
12/14/16,-,2.0,62.0,0.0,-,17.0,323.0,0.0
12/15/16,-,0.0,73.0,0.0,-,17.0,323.0,0.0
12/16/16,-,0.0,65.0,0.0,-,16.0,314.0,0.0
12/17/16,-,0.0,66.0,0.0,-,14.0,313.0,0.0
12/18/16,-,0.0,68.0,0.0,-,14.0,309.0,0.0
12/19/16,-,0.0,77.0,0.0,-,13.0,308.0,0.0
12/20/16,-,1.0,55.0,0.0,-,12.0,309.0,0.0
12/21/16,-,0.0,68.0,0.0,-,12.0,309.0,0.0
12/22/16,-,2.0,73.0,0.0,-,12.0,302.0,0.0
12/23/16,-,1.0,38.0,0.0,-,13.0,302.0,0.0
12/24/16,-,3.0,77.0,0.0,-,13.0,300.0,0.0
12/25/16,-,2.0,49.0,0.0,-,13.0,298.0,0.0
12/26/16,-,0.0,60.0,0.0,-,13.0,299.0,0.0
12/27/16,-,1.0,78.0,0.0,-,12.0,301.0,0.0
12/28/16,-,0.0,55.0,0.0,-,12.0,300.0,0.0
12/29/16,-,0.0,74.0,0.0,-,12.0,295.0,0.0
12/30/16,-,0.0,66.0,0.0,-,10.0,291.0,0.0
12/31/16,-,0.0,65.0,0.0,-,9.0,288.0,0.0
1/1/17,-,2.0,56.0,0.0,-,10.0,286.0,0.0
1/2/17,-,0.0,67.0,0.0,-,9.0,281.0,0.0
1/3/17,-,1.0,60.0,0.0,-,9.0,280.0,0.0
1/4/17,-,0.0,43.0,0.0,-,9.0,279.0,0.0
1/5/17,-,3.0,89.0,0.0,-,10.0,280.0,0.0
1/6/17,-,0.0,90.0,0.0,-,10.0,281.0,0.0
1/7/17,-,0.0,81.0,0.0,-,10.0,279.0,0.0
1/8/17,-,2.0,55.0,0.0,-,11.0,281.0,0.0
1/9/17,-,0.0,50.0,0.0,-,11.0,283.0,0.0
1/10/17,-,0.0,60.0,0.0,-,10.0,286.0,0.0
1/11/17,-,0.0,74.0,0.0,-,10.0,281.0,0.0
1/12/17,-,5.0,92.0,0.0,-,11.0,287.0,0.0
1/13/17,-,1.0,90.0,0.0,-,9.0,288.0,0.0
1/14/17,-,0.0,84.0,0.0,-,9.0,286.0,0.0
1/15/17,-,1.0,89.0,0.0,-,9.0,291.0,0.0
1/16/17,-,1.0,70.0,0.0,-,10.0,293.0,0.0
1/17/17,-,0.0,118.0,0.0,-,10.0,295.0,0.0
1/18/17,-,0.0,100.0,0.0,-,10.0,298.0,0.0
1/19/17,-,0.0,62.0,0.0,-,10.0,300.0,0.0
1/20/17,-,0.0,91.0,1.0,-,10.0,300.0,1.0
1/21/17,-,3.0,71.0,0.0,-,10.0,301.0,1.0
1/22/17,-,2.0,82.0,0.0,-,11.0,305.0,1.0
1/23/17,-,0.0,57.0,0.0,-,11.0,301.0,1.0
1/24/17,-,0.0,85.0,0.0,-,11.0,308.0,1.0
1/25/17,-,1.0,97.0,0.0,-,11.0,308.0,1.0
1/26/17,-,2.0,76.0,0.0,-,10.0,315.0,1.0
1/27/17,-,1.0,54.0,0.0,-,11.0,313.0,1.0
1/28/17,-,0.0,45.0,0.0,-,11.0,310.0,1.0
1/29/17,-,1.0,65.0,0.0,-,12.0,316.0,1.0
1/30/17,-,0.0,88.0,0.0,-,12.0,316.0,1.0
1/31/17,-,2.0,79.0,0.0,-,12.0,317.0,1.0
2/1/17,-,5.0,71.0,0.0,-,13.0,317.0,1.0
2/2/17,-,1.0,55.0,1.0,-,13.0,320.0,2.0
2/3/17,-,3.0,81.0,0.0,-,14.0,317.0,2.0
2/4/17,-,0.0,94.0,0.0,-,12.0,319.0,2.0
2/5/17,-,0.0,100.0,0.0,-,12.0,320.0,2.0
2/6/17,-,3.0,60.0,0.0,-,12.0,321.0,2.0
2/7/17,-,0.0,88.0,0.0,-,12.0,324.0,2.0
2/8/17,-,0.0,78.0,0.0,-,12.0,321.0,2.0
2/9/17,-,0.0,71.0,0.0,-,12.0,326.0,2.0
2/10/17,-,0.0,88.0,0.0,-,12.0,320.0,2.0
2/11/17,-,2.0,39.0,0.0,-,13.0,314.0,2.0
2/12/17,-,0.0,78.0,0.0,-,12.0,317.0,2.0
2/13/17,-,1.0,77.0,0.0,-,13.0,316.0,2.0
2/14/17,-,1.0,78.0,0.0,-,12.0,312.0,2.0
2/15/17,-,1.0,101.0,0.0,-,13.0,316.0,2.0
2/16/17,-,0.0,67.0,0.0,-,13.0,314.0,2.0
2/17/17,-,0.0,65.0,0.0,-,13.0,315.0,2.0
2/18/17,-,2.0,85.0,0.0,-,14.0,303.0,2.0
2/19/17,-,0.0,68.0,0.0,-,14.0,302.0,1.0
2/20/17,-,0.0,89.0,0.0,-,14.0,303.0,1.0
2/21/17,-,0.0,121.0,0.0,-,13.0,302.0,1.0
2/22/17,-,0.0,107.0,0.0,-,13.0,309.0,1.0
2/23/17,-,0.0,89.0,0.0,-,13.0,307.0,1.0
2/24/17,-,0.0,78.0,0.0,-,13.0,309.0,1.0
2/25/17,-,0.0,89.0,0.0,-,12.0,309.0,1.0
2/26/17,-,0.0,73.0,0.0,-,11.0,310.0,1.0
2/27/17,-,0.0,119.0,0.0,-,11.0,315.0,1.0
2/28/17,-,0.0,92.0,0.0,-,10.0,310.0,1.0
3/1/17,-,1.0,65.0,0.0,-,11.0,316.0,1.0
3/2/17,-,4.0,90.0,0.0,-,11.0,316.0,1.0
3/3/17,-,1.0,57.0,0.0,-,12.0,319.0,1.0
3/4/17,-,0.0,77.0,0.0,-,12.0,319.0,0.0
3/5/17,-,4.0,90.0,0.0,-,14.0,323.0,0.0
3/6/17,-,8.0,43.0,0.0,-,15.0,321.0,0.0
3/7/17,-,0.0,68.0,0.0,-,15.0,319.0,0.0
3/8/17,-,5.0,84.0,0.0,-,15.0,317.0,0.0
3/9/17,-,1.0,93.0,6.0,-,15.0,322.0,1.0
3/10/17,-,1.0,74.0,0.0,-,16.0,329.0,1.0
3/11/17,-,0.0,52.0,0.0,-,16.0,328.0,1.0
3/12/17,-,1.0,84.0,0.0,-,8.0,162.0,1.0
3/13/17,-,2.0,57.0,0.0,-,14.0,327.0,1.0
3/14/17,-,2.0,59.0,0.0,-,14.0,330.0,1.0
3/15/17,-,1.0,112.0,0.0,-,14.0,340.0,1.0
3/16/17,-,0.0,56.0,0.0,-,13.0,334.0,1.0
3/17/17,-,2.0,120.0,0.0,-,13.0,329.0,1.0
3/18/17,-,17.0,130.0,0.0,-,14.0,331.0,1.0
3/19/17,-,0.0,81.0,0.0,-,6.0,153.0,1.0
3/20/17,-,0.0,75.0,0.0,-,9.0,229.0,1.0
3/21/17,-,1.0,57.0,0.0,-,10.0,234.0,1.0
3/22/17,-,1.0,81.0,2.0,-,11.0,301.0,2.0
3/23/17,-,0.0,77.0,0.0,-,11.0,301.0,2.0
3/24/17,-,0.0,120.0,0.0,-,11.0,306.0,2.0
3/25/17,-,2.0,78.0,0.0,-,11.0,299.0,2.0
3/26/17,-,2.0,60.0,0.0,-,15.0,341.0,2.0
3/27/17,-,1.0,76.0,0.0,-,15.0,337.0,2.0
3/28/17,-,1.0,76.0,0.0,-,16.0,341.0,2.0
3/29/17,-,0.0,88.0,0.0,-,16.0,343.0,2.0
3/30/17,-,0.0,72.0,0.0,-,16.0,341.0,2.0
3/31/17,-,0.0,86.0,0.0,-,16.0,340.0,2.0
4/1/17,-,2.0,94.0,0.0,-,16.0,340.0,2.0
4/2/17,-,0.0,87.0,0.0,-,16.0,334.0,2.0
4/3/17,-,0.0,71.0,0.0,-,16.0,334.0,2.0
4/4/17,-,0.0,117.0,0.0,-,14.0,336.0,2.0
4/5/17,-,1.0,97.0,0.0,-,13.0,334.0,2.0
4/6/17,-,0.0,86.0,0.0,-,13.0,338.0,2.0
4/7/17,-,0.0,94.0,0.0,-,12.0,340.0,2.0
4/8/17,-,0.0,59.0,0.0,-,11.0,337.0,1.0
4/9/17,-,2.0,79.0,0.0,-,12.0,335.0,1.0
4/10/17,-,0.0,53.0,0.0,-,12.0,336.0,1.0
4/11/17,-,0.0,65.0,0.0,-,12.0,340.0,1.0
4/12/17,-,0.0,72.0,0.0,-,11.0,338.0,1.0
4/13/17,-,2.0,51.0,0.0,-,12.0,336.0,1.0
4/14/17,-,0.0,50.0,0.0,-,11.0,334.0,1.0
4/15/17,-,3.0,119.0,0.0,-,13.0,334.0,1.0
4/16/17,-,0.0,58.0,0.0,-,12.0,336.0,1.0
4/17/17,-,0.0,75.0,0.0,-,11.0,338.0,1.0
4/18/17,-,0.0,91.0,0.0,-,11.0,335.0,1.0
